source_match_id,date,team,opponent,tournament,listed_home,neutral,goals_for,goals_against,y_result_ordered,pre_elo,opponent_pre_elo,elo_diff,pre_match_expected_result
206,1907-04-06,England,Scotland,British Home Championship,TRUE,FALSE,1,1,draw,1717.7073,1598.3027,119.40460000000007,0.779541
206,1907-04-06,Scotland,England,British Home Championship,FALSE,FALSE,1,1,draw,1598.3027,1717.7073,-119.40460000000007,0.220459
207,1907-04-07,Hungary,Czechoslovakia,Friendly,TRUE,FALSE,5,2,win,1506.1651,1492.3791,13.78599999999983,0.658137
207,1907-04-07,Czechoslovakia,Hungary,Friendly,FALSE,FALSE,2,5,loss,1492.3791,1506.1651,-13.78599999999983,0.341863
208,1907-04-14,Belgium,Netherlands,Friendly,TRUE,FALSE,1,3,loss,1534.937,1505.6394,29.297599999999875,0.677935
208,1907-04-14,Netherlands,Belgium,Friendly,FALSE,FALSE,3,1,win,1505.6394,1534.937,-29.297599999999875,0.322065
209,1907-04-21,Belgium,France,Friendly,TRUE,FALSE,1,2,loss,1514.599,1466.5112,48.087800000000016,0.701083
209,1907-04-21,France,Belgium,Friendly,FALSE,FALSE,2,1,win,1466.5112,1514.599,-48.087800000000016,0.298917
210,1907-05-05,Austria,Hungary,Friendly,TRUE,FALSE,3,1,win,1501.4558,1518.1303,-16.67450000000008,0.617668
210,1907-05-05,Hungary,Austria,Friendly,FALSE,FALSE,1,3,loss,1518.1303,1501.4558,16.67450000000008,0.382332
211,1907-05-09,Netherlands,Belgium,Friendly,TRUE,FALSE,1,2,loss,1525.9774,1500.5773,25.400100000000066,0.673017
211,1907-05-09,Belgium,Netherlands,Friendly,FALSE,FALSE,2,1,win,1500.5773,1525.9774,-25.400100000000066,0.326983
212,1907-10-06,Czechoslovakia,Hungary,Friendly,TRUE,FALSE,5,3,win,1480.4139,1506.6603,-26.246399999999994,0.604574
212,1907-10-06,Hungary,Czechoslovakia,Friendly,FALSE,FALSE,3,5,loss,1506.6603,1480.4139,26.246399999999994,0.395426
213,1907-11-03,Hungary,Austria,Friendly,TRUE,FALSE,4,1,win,1494.7975,1512.9258,-18.12830000000008,0.615689
213,1907-11-03,Austria,Hungary,Friendly,FALSE,FALSE,1,4,loss,1512.9258,1494.7975,18.12830000000008,0.384311
214,1908-02-15,Northern Ireland,England,British Home Championship,TRUE,FALSE,1,3,loss,1290.1274,1709.3211,-419.1936999999998,0.137356
214,1908-02-15,England,Northern Ireland,British Home Championship,FALSE,FALSE,3,1,win,1709.3211,1290.1274,419.1936999999998,0.862644
215,1908-03-07,Scotland,Wales,British Home Championship,TRUE,FALSE,2,1,win,1606.6889,1399.4581,207.23080000000004,0.854279
215,1908-03-07,Wales,Scotland,British Home Championship,FALSE,FALSE,1,2,loss,1399.4581,1606.6889,-207.23080000000004,0.145721
216,1908-03-08,Switzerland,France,Friendly,TRUE,FALSE,1,2,loss,1492.9124,1480.5329,12.379500000000007,0.656313
216,1908-03-08,France,Switzerland,Friendly,FALSE,FALSE,2,1,win,1480.5329,1492.9124,-12.379500000000007,0.343687
217,1908-03-14,Northern Ireland,Scotland,British Home Championship,TRUE,FALSE,0,5,loss,1283.9464,1611.0605,-327.1141,0.212927
217,1908-03-14,Scotland,Northern Ireland,British Home Championship,FALSE,FALSE,5,0,win,1611.0605,1283.9464,327.1141,0.787073
218,1908-03-16,Wales,England,British Home Championship,TRUE,FALSE,1,7,loss,1395.0865,1715.5021,-320.41560000000004,0.21946
218,1908-03-16,England,Wales,British Home Championship,FALSE,FALSE,7,1,win,1715.5021,1395.0865,320.41560000000004,0.78054
219,1908-03-29,Belgium,Netherlands,Friendly,TRUE,FALSE,1,4,loss,1514.0376,1512.5171,1.5205000000000837,0.642079
219,1908-03-29,Netherlands,Belgium,Friendly,FALSE,FALSE,4,1,win,1512.5171,1514.0376,-1.5205000000000837,0.357921
220,1908-04-02,Guernsey,Alderney,Muratti Vase,TRUE,TRUE,3,0,win,1581.4072,1454.0445,127.36270000000013,0.675498
220,1908-04-02,Alderney,Guernsey,Muratti Vase,FALSE,TRUE,0,3,loss,1454.0445,1581.4072,-127.36270000000013,0.324502
221,1908-04-04,Scotland,England,British Home Championship,TRUE,FALSE,1,1,draw,1623.8361,1729.4927,-105.65660000000003,0.49186
221,1908-04-04,England,Scotland,British Home Championship,FALSE,FALSE,1,1,draw,1729.4927,1623.8361,105.65660000000003,0.50814
222,1908-04-05,Hungary,Czechoslovakia,Friendly,TRUE,FALSE,5,2,win,1508.2484,1492.2767,15.971700000000055,0.660963
222,1908-04-05,Czechoslovakia,Hungary,Friendly,FALSE,FALSE,2,5,loss,1492.2767,1508.2484,-15.971700000000055,0.339037
223,1908-04-05,Switzerland,Germany,Friendly,TRUE,FALSE,5,3,win,1479.7861,1500,-20.213899999999967,0.612845
223,1908-04-05,Germany,Switzerland,Friendly,FALSE,FALSE,3,5,loss,1500,1479.7861,20.213899999999967,0.387155
224,1908-04-09,Guernsey,Jersey,Muratti Vase,TRUE,FALSE,0,4,loss,1598.4436,1464.5483,133.89530000000013,0.793542
224,1908-04-09,Jersey,Guernsey,Muratti Vase,FALSE,FALSE,4,0,win,1464.5483,1598.4436,-133.89530000000013,0.206458
225,1908-04-11,Wales,Northern Ireland,British Home Championship,TRUE,FALSE,0,1,loss,1381.0959,1271.1708,109.92509999999993,0.77002
225,1908-04-11,Northern Ireland,Wales,British Home Championship,FALSE,FALSE,1,0,win,1271.1708,1381.0959,-109.92509999999993,0.22998
226,1908-04-12,France,Belgium,Friendly,TRUE,FALSE,1,2,loss,1493.6592,1491.5648,2.0943999999999505,0.642838
226,1908-04-12,Belgium,France,Friendly,FALSE,FALSE,2,1,win,1491.5648,1493.6592,-2.0943999999999505,0.357162
227,1908-04-26,Netherlands,Belgium,Friendly,TRUE,FALSE,3,1,win,1534.9899,1504.4216,30.568300000000136,0.67953
227,1908-04-26,Belgium,Netherlands,Friendly,FALSE,FALSE,1,3,loss,1504.4216,1534.9899,-30.568300000000136,0.32047
228,1908-05-03,Austria,Hungary,Friendly,TRUE,FALSE,4,0,win,1499.4749,1520.1147,-20.63980000000015,0.612263
228,1908-05-03,Hungary,Austria,Friendly,FALSE,FALSE,0,4,loss,1520.1147,1499.4749,20.63980000000015,0.387737
229,1908-05-10,Netherlands,France,Friendly,TRUE,FALSE,4,1,win,1544.604,1480.8024,63.80160000000001,0.719689
229,1908-05-10,France,Netherlands,Friendly,FALSE,FALSE,1,4,loss,1480.8024,1544.604,-63.80160000000001,0.280311
230,1908-06-06,Austria,England,Friendly,TRUE,FALSE,1,6,loss,1514.015,1729.2485,-215.23349999999982,0.33999
230,1908-06-06,England,Austria,Friendly,FALSE,FALSE,6,1,win,1729.2485,1514.015,215.23349999999982,0.66001
231,1908-06-07,Austria,Germany,Friendly,TRUE,FALSE,3,2,win,1500.4154,1488.3853,12.030100000000175,0.65586
231,1908-06-07,Germany,Austria,Friendly,FALSE,FALSE,2,3,loss,1488.3853,1500.4154,-12.030100000000175,0.34414
232,1908-06-08,Austria,England,Friendly,TRUE,FALSE,1,11,loss,1507.2982,1742.8481,-235.54989999999998,0.314258
232,1908-06-08,England,Austria,Friendly,FALSE,FALSE,11,1,win,1742.8481,1507.2982,235.54989999999998,0.685742
233,1908-06-10,Hungary,England,Friendly,TRUE,FALSE,0,7,loss,1505.5746,1759.3466,-253.77200000000016,0.292105
233,1908-06-10,England,Hungary,Friendly,FALSE,FALSE,7,0,win,1759.3466,1505.5746,253.77200000000016,0.707895
234,1908-06-13,Czechoslovakia,England,Friendly,TRUE,FALSE,0,4,loss,1480.4104,1772.4913,-292.08089999999993,0.248672
234,1908-06-13,England,Czechoslovakia,Friendly,FALSE,FALSE,4,0,win,1772.4913,1480.4104,292.08089999999993,0.751328
235,1908-07-12,Sweden,Norway,Friendly,TRUE,FALSE,11,3,win,1500,1500,0,0.640065
235,1908-07-12,Norway,Sweden,Friendly,FALSE,FALSE,3,11,loss,1500,1500,0,0.359935
236,1908-08-15,Uruguay,Argentina,Copa Lipton,TRUE,FALSE,2,2,draw,1454.9941,1531.9987,-77.00460000000021,0.533045
236,1908-08-15,Argentina,Uruguay,Copa Lipton,FALSE,FALSE,2,2,draw,1531.9987,1454.9941,77.00460000000021,0.466955
237,1908-09-13,Argentina,Uruguay,Copa Newton,TRUE,FALSE,2,1,win,1532.99,1454.0028,78.98720000000003,0.73698
237,1908-09-13,Uruguay,Argentina,Copa Newton,FALSE,FALSE,1,2,loss,1454.0028,1532.99,-78.98720000000003,0.26302
238,1908-10-04,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,0,1,loss,1540.8806,1446.1122,94.76839999999993,0.754207
238,1908-10-04,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,1,0,win,1446.1122,1540.8806,-94.76839999999993,0.245793
239,1908-10-22,France,Denmark,Olympic Games,TRUE,TRUE,1,17,loss,1470.9915,1500,-29.008499999999913,0.45835
239,1908-10-22,Denmark,France,Olympic Games,FALSE,TRUE,17,1,win,1500,1470.9915,29.008499999999913,0.54165
240,1908-10-23,Netherlands,Sweden,Olympic Games,TRUE,TRUE,2,0,win,1554.4149,1517.0969,37.317999999999984,0.553499
240,1908-10-23,Sweden,Netherlands,Olympic Games,FALSE,TRUE,0,2,loss,1517.0969,1554.4149,-37.317999999999984,0.446501
241,1908-10-25,Netherlands,Sweden,Friendly,TRUE,FALSE,5,3,win,1574.5074,1497.0044,77.50299999999993,0.735321
241,1908-10-25,Sweden,Netherlands,Friendly,FALSE,FALSE,3,5,loss,1497.0044,1574.5074,-77.50299999999993,0.264679
242,1908-10-26,Belgium,Sweden,Friendly,TRUE,FALSE,2,1,win,1494.8075,1489.064,5.743499999999813,0.647646
242,1908-10-26,Sweden,Belgium,Friendly,FALSE,FALSE,1,2,loss,1489.064,1494.8075,-5.743499999999813,0.352354
243,1908-11-01,Hungary,Austria,Friendly,TRUE,FALSE,5,3,win,1492.4299,1490.7997,1.630200000000059,0.642224
243,1908-11-01,Austria,Hungary,Friendly,FALSE,FALSE,3,5,loss,1490.7997,1492.4299,-1.630200000000059,0.357776
244,1909-02-13,England,Northern Ireland,British Home Championship,TRUE,FALSE,4,0,win,1781.8165,1294.2714,487.5450999999998,0.967143
244,1909-02-13,Northern Ireland,England,British Home Championship,FALSE,FALSE,0,4,loss,1294.2714,1781.8165,-487.5450999999998,0.032857
245,1909-03-01,Wales,Scotland,British Home Championship,TRUE,FALSE,3,2,win,1357.9953,1624.0803,-266.08500000000004,0.277667
245,1909-03-01,Scotland,Wales,British Home Championship,FALSE,FALSE,2,3,loss,1624.0803,1357.9953,266.08500000000004,0.722333
246,1909-03-15,England,Wales,British Home Championship,TRUE,FALSE,2,0,win,1783.6647,1379.6653,403.99940000000015,0.947908
246,1909-03-15,Wales,England,British Home Championship,FALSE,FALSE,0,2,loss,1379.6653,1783.6647,-403.99940000000015,0.052092
247,1909-03-15,Scotland,Northern Ireland,British Home Championship,TRUE,FALSE,5,0,win,1602.4103,1292.4232,309.98710000000005,0.913732
247,1909-03-15,Northern Ireland,Scotland,British Home Championship,FALSE,FALSE,0,5,loss,1292.4232,1602.4103,-309.98710000000005,0.086268
248,1909-03-18,Guernsey,Jersey,Muratti Vase,TRUE,FALSE,3,0,win,1553.8069,1509.185,44.621900000000096,0.696886
248,1909-03-18,Jersey,Guernsey,Muratti Vase,FALSE,FALSE,0,3,loss,1509.185,1553.8069,-44.621900000000096,0.303114
249,1909-03-20,Northern Ireland,Wales,British Home Championship,TRUE,FALSE,2,3,loss,1287.2471,1377.3212,-90.07410000000004,0.514281
249,1909-03-20,Wales,Northern Ireland,British Home Championship,FALSE,FALSE,3,2,win,1377.3212,1287.2471,90.07410000000004,0.485719
250,1909-03-21,Belgium,Netherlands,Friendly,TRUE,FALSE,1,4,loss,1501.8546,1582.4478,-80.59320000000002,0.5279
250,1909-03-21,Netherlands,Belgium,Friendly,FALSE,FALSE,4,1,win,1582.4478,1501.8546,80.59320000000002,0.4721
251,1909-03-25,Guernsey,Alderney,Muratti Vase,TRUE,TRUE,2,0,win,1569.7204,1437.0081,132.7122999999999,0.682211
251,1909-03-25,Alderney,Guernsey,Muratti Vase,FALSE,TRUE,0,2,loss,1437.0081,1569.7204,-132.7122999999999,0.317789
252,1909-04-03,England,Scotland,British Home Championship,TRUE,FALSE,2,0,win,1786.0088,1607.5864,178.42240000000015,0.832399
252,1909-04-03,Scotland,England,British Home Championship,FALSE,FALSE,0,2,loss,1607.5864,1786.0088,-178.42240000000015,0.167601
253,1909-04-04,Germany,Switzerland,Friendly,TRUE,FALSE,1,0,win,1481.5025,1491.4008,-9.898299999999836,0.626836
253,1909-04-04,Switzerland,Germany,Friendly,FALSE,FALSE,0,1,loss,1491.4008,1481.5025,9.898299999999836,0.373164
254,1909-04-04,Hungary,Germany,Friendly,TRUE,FALSE,3,3,draw,1503.1632,1488.9658,14.197400000000016,0.65867
254,1909-04-04,Germany,Hungary,Friendly,FALSE,FALSE,3,3,draw,1488.9658,1503.1632,-14.197400000000016,0.34133
255,1909-04-25,Netherlands,Belgium,Friendly,TRUE,FALSE,4,1,win,1600.9243,1483.3781,117.5462,0.777697
255,1909-04-25,Belgium,Netherlands,Friendly,FALSE,FALSE,1,4,loss,1483.3781,1600.9243,-117.5462,0.222303
256,1909-05-02,Austria,Hungary,Friendly,TRUE,FALSE,3,4,loss,1480.0664,1499.9898,-19.92340000000013,0.613241
256,1909-05-02,Hungary,Austria,Friendly,FALSE,FALSE,4,3,win,1499.9898,1480.0664,19.92340000000013,0.386759
257,1909-05-09,Belgium,France,Friendly,TRUE,FALSE,5,2,win,1475.5975,1424.5835,51.014000000000124,0.704601
257,1909-05-09,France,Belgium,Friendly,FALSE,FALSE,2,5,loss,1424.5835,1475.5975,-51.014000000000124,0.295399
258,1909-05-29,Hungary,England,Friendly,TRUE,FALSE,2,4,loss,1512.2546,1793.5508,-281.2962,0.260451
258,1909-05-29,England,Hungary,Friendly,FALSE,FALSE,4,2,win,1793.5508,1512.2546,281.2962,0.739549
259,1909-05-30,Hungary,Austria,Friendly,TRUE,FALSE,1,1,draw,1504.4411,1467.8016,36.6395,0.687092
259,1909-05-30,Austria,Hungary,Friendly,FALSE,FALSE,1,1,draw,1467.8016,1504.4411,-36.6395,0.312908
260,1909-05-31,Hungary,England,Friendly,TRUE,FALSE,2,8,loss,1500.6993,1801.3643,-300.66499999999996,0.239555
260,1909-05-31,England,Hungary,Friendly,FALSE,FALSE,8,2,win,1801.3643,1500.6993,300.66499999999996,0.760445
261,1909-06-01,Austria,England,Friendly,TRUE,FALSE,1,8,loss,1471.5434,1811.5454,-340.00199999999995,0.200758
261,1909-06-01,England,Austria,Friendly,FALSE,FALSE,8,1,win,1811.5454,1471.5434,340.00199999999995,0.799242
262,1909-08-15,Argentina,Uruguay,Copa Lipton,TRUE,FALSE,2,1,win,1518.2544,1468.7384,49.516000000000076,0.702803
262,1909-08-15,Uruguay,Argentina,Copa Lipton,FALSE,FALSE,1,2,loss,1468.7384,1518.2544,-49.516000000000076,0.297197
263,1909-09-19,Uruguay,Argentina,Copa Newton,TRUE,FALSE,2,2,draw,1459.8225,1527.1703,-67.3478,0.546852
263,1909-09-19,Argentina,Uruguay,Copa Newton,FALSE,FALSE,2,2,draw,1527.1703,1459.8225,67.3478,0.453148
264,1909-10-10,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,3,1,win,1528.5759,1458.4169,70.1590000000001,0.727012
264,1909-10-10,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,1,3,loss,1458.4169,1528.5759,-70.1590000000001,0.272988
265,1909-11-07,Hungary,Austria,Friendly,TRUE,FALSE,2,2,draw,1490.5182,1462.5093,28.00890000000004,0.676313
265,1909-11-07,Austria,Hungary,Friendly,FALSE,FALSE,2,2,draw,1462.5093,1490.5182,-28.00890000000004,0.323687
266,1910-02-12,Northern Ireland,England,British Home Championship,TRUE,FALSE,1,1,draw,1271.8187,1820.5795,-548.7608,0.070223
266,1910-02-12,England,Northern Ireland,British Home Championship,FALSE,FALSE,1,1,draw,1820.5795,1271.8187,548.7608,0.929777
267,1910-03-05,Scotland,Wales,British Home Championship,TRUE,FALSE,1,0,win,1600.0444,1392.7496,207.2947999999999,0.854325
267,1910-03-05,Wales,Scotland,British Home Championship,FALSE,FALSE,0,1,loss,1392.7496,1600.0444,-207.2947999999999,0.145675
268,1910-03-13,Belgium,Netherlands,Friendly,TRUE,FALSE,3,2,win,1485.9365,1608.7049,-122.76839999999993,0.46728
268,1910-03-13,Netherlands,Belgium,Friendly,FALSE,FALSE,2,3,loss,1608.7049,1485.9365,122.76839999999993,0.53272
269,1910-03-14,Wales,England,British Home Championship,TRUE,FALSE,0,1,loss,1388.3793,1807.6862,-419.30690000000004,0.137279
269,1910-03-14,England,Wales,British Home Championship,FALSE,FALSE,1,0,win,1807.6862,1388.3793,419.30690000000004,0.862721
270,1910-03-19,Northern Ireland,Scotland,British Home Championship,TRUE,FALSE,1,0,win,1284.712,1604.4147,-319.70270000000005,0.220164
270,1910-03-19,Scotland,Northern Ireland,British Home Championship,FALSE,FALSE,0,1,loss,1604.4147,1284.712,319.70270000000005,0.779836
271,1910-04-02,Scotland,England,British Home Championship,TRUE,FALSE,2,0,win,1581.0196,1811.8046,-230.78499999999985,0.320199
271,1910-04-02,England,Scotland,British Home Championship,FALSE,FALSE,0,2,loss,1811.8046,1581.0196,230.78499999999985,0.679801
272,1910-04-03,France,Belgium,Friendly,TRUE,FALSE,0,4,loss,1414.2445,1496.5909,-82.3463999999999,0.525384
272,1910-04-03,Belgium,France,Friendly,FALSE,FALSE,4,0,win,1496.5909,1414.2445,82.3463999999999,0.474616
273,1910-04-03,Switzerland,Germany,Friendly,TRUE,FALSE,2,3,loss,1483.9375,1492.1392,-8.201700000000073,0.629118
273,1910-04-03,Germany,Switzerland,Friendly,FALSE,FALSE,3,2,win,1492.1392,1483.9375,8.201700000000073,0.370882
274,1910-04-07,Jersey,Alderney,Muratti Vase,TRUE,FALSE,7,1,win,1493.2715,1422.7076,70.5639000000001,0.727474
274,1910-04-07,Alderney,Jersey,Muratti Vase,FALSE,FALSE,1,7,loss,1422.7076,1493.2715,-70.5639000000001,0.272526
275,1910-04-10,Netherlands,Belgium,Friendly,TRUE,FALSE,7,0,win,1598.0505,1516.2928,81.75770000000011,0.74006
275,1910-04-10,Belgium,Netherlands,Friendly,FALSE,FALSE,0,7,loss,1516.2928,1598.0505,-81.75770000000011,0.25994
276,1910-04-11,Wales,Northern Ireland,British Home Championship,TRUE,FALSE,4,1,win,1384.2609,1308.1071,76.15380000000005,0.733807
276,1910-04-11,Northern Ireland,Wales,British Home Championship,FALSE,FALSE,1,4,loss,1308.1071,1384.2609,-76.15380000000005,0.266193
277,1910-04-21,Guernsey,Jersey,Muratti Vase,TRUE,FALSE,2,3,loss,1584.0209,1510.645,73.3759,0.730671
277,1910-04-21,Jersey,Guernsey,Muratti Vase,FALSE,FALSE,3,2,win,1510.645,1584.0209,-73.3759,0.269329
278,1910-04-24,Netherlands,Germany,Friendly,TRUE,FALSE,4,2,win,1609.7478,1504.7216,105.02620000000002,0.764988
278,1910-04-24,Germany,Netherlands,Friendly,FALSE,FALSE,2,4,loss,1504.7216,1609.7478,-105.02620000000002,0.235012
279,1910-05-01,Austria,Hungary,Friendly,TRUE,FALSE,2,1,win,1466.0356,1486.9919,-20.956300000000056,0.61183
279,1910-05-01,Hungary,Austria,Friendly,FALSE,FALSE,1,2,loss,1486.9919,1466.0356,20.956300000000056,0.38817
280,1910-05-15,Italy,France,Friendly,TRUE,FALSE,6,2,win,1500,1394.5426,105.4574,0.765434
280,1910-05-15,France,Italy,Friendly,FALSE,FALSE,2,6,loss,1394.5426,1500,-105.4574,0.234566
281,1910-05-16,Germany,Belgium,Friendly,TRUE,FALSE,0,3,loss,1497.6713,1504.5955,-6.924199999999928,0.630832
281,1910-05-16,Belgium,Germany,Friendly,FALSE,FALSE,3,0,win,1504.5955,1497.6713,6.924199999999928,0.369168
282,1910-05-26,Hungary,Italy,Friendly,TRUE,FALSE,6,1,win,1479.2285,1508.7962,-29.56770000000006,0.599994
282,1910-05-26,Italy,Hungary,Friendly,FALSE,FALSE,1,6,loss,1508.7962,1479.2285,29.56770000000006,0.400006
283,1910-05-27,Argentina,Chile,Friendly,TRUE,FALSE,3,1,win,1540.8604,1500,40.86040000000003,0.692292
283,1910-05-27,Chile,Argentina,Friendly,FALSE,FALSE,1,3,loss,1500,1540.8604,-40.86040000000003,0.307708
284,1910-05-29,Chile,Uruguay,Friendly,TRUE,TRUE,0,3,loss,1490.7688,1446.1324,44.636400000000094,0.563886
284,1910-05-29,Uruguay,Chile,Friendly,FALSE,TRUE,3,0,win,1446.1324,1490.7688,-44.636400000000094,0.436114
285,1910-06-05,Argentina,Chile,Friendly,TRUE,FALSE,5,1,win,1550.0916,1471.0328,79.05880000000002,0.73706
285,1910-06-05,Chile,Argentina,Friendly,FALSE,FALSE,1,5,loss,1471.0328,1550.0916,-79.05880000000002,0.26294
286,1910-06-12,Argentina,Uruguay,Friendly,TRUE,FALSE,4,1,win,1559.9518,1465.8684,94.08339999999998,0.753475
286,1910-06-12,Uruguay,Argentina,Friendly,FALSE,FALSE,1,4,loss,1465.8684,1559.9518,-94.08339999999998,0.246525
287,1910-08-15,Uruguay,Argentina,Copa Lipton,TRUE,FALSE,3,1,win,1457.24,1568.5802,-111.3402000000001,0.483686
287,1910-08-15,Argentina,Uruguay,Copa Lipton,FALSE,FALSE,1,3,loss,1568.5802,1457.24,111.3402000000001,0.516314
288,1910-09-11,Chile,Argentina,Friendly,TRUE,FALSE,0,3,loss,1461.1726,1545.3461,-84.17349999999988,0.52276
288,1910-09-11,Argentina,Chile,Friendly,FALSE,FALSE,3,0,win,1545.3461,1461.1726,84.17349999999988,0.47724
289,1910-09-11,Norway,Sweden,Friendly,TRUE,FALSE,0,4,loss,1482.9031,1482.0169,0.886199999999917,0.641239
289,1910-09-11,Sweden,Norway,Friendly,FALSE,FALSE,4,0,win,1482.0169,1482.9031,-0.886199999999917,0.358761
290,1910-10-16,Germany,Netherlands,Friendly,TRUE,FALSE,1,2,loss,1475.5922,1616.7981,-141.20589999999993,0.440976
290,1910-10-16,Netherlands,Germany,Friendly,FALSE,FALSE,2,1,win,1616.7981,1475.5922,141.20589999999993,0.559024
291,1910-10-16,Russia,Czechoslovakia,Friendly,TRUE,FALSE,5,4,win,1500,1471.0852,28.914800000000014,0.677453
291,1910-10-16,Czechoslovakia,Russia,Friendly,FALSE,FALSE,4,5,loss,1471.0852,1500,-28.914800000000014,0.322547
292,1910-10-23,Russia,Czechoslovakia,Friendly,TRUE,FALSE,1,0,win,1506.4509,1464.6343,41.81660000000011,0.693464
292,1910-10-23,Czechoslovakia,Russia,Friendly,FALSE,FALSE,0,1,loss,1464.6343,1506.4509,-41.81660000000011,0.306536
293,1910-11-06,Hungary,Austria,Friendly,TRUE,FALSE,3,0,win,1495.2287,1473.799,21.42969999999991,0.667967
293,1910-11-06,Austria,Hungary,Friendly,FALSE,FALSE,0,3,loss,1473.799,1495.2287,-21.42969999999991,0.332033
294,1910-11-13,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,1,1,draw,1563.6427,1480.4741,83.1686000000002,0.74162
294,1910-11-13,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,1,1,draw,1480.4741,1563.6427,-83.1686000000002,0.25838
295,1910-11-27,Argentina,Uruguay,Copa Premio Honor Argentino,TRUE,FALSE,2,6,loss,1556.3941,1487.7227,68.67139999999995,0.725309
295,1910-11-27,Uruguay,Argentina,Copa Premio Honor Argentino,FALSE,FALSE,6,2,win,1487.7227,1556.3941,-68.67139999999995,0.274691
296,1911-01-01,France,Hungary,Friendly,TRUE,FALSE,0,3,loss,1385.7464,1506.8498,-121.10339999999997,0.469667
296,1911-01-01,Hungary,France,Friendly,FALSE,FALSE,3,0,win,1506.8498,1385.7464,121.10339999999997,0.530333
297,1911-01-06,Italy,Hungary,Friendly,TRUE,FALSE,0,1,loss,1492.796,1523.2881,-30.492099999999937,0.598716
297,1911-01-06,Hungary,Italy,Friendly,FALSE,FALSE,1,0,win,1523.2881,1492.796,30.492099999999937,0.401284
298,1911-01-08,Switzerland,Hungary,Friendly,TRUE,FALSE,2,0,win,1471.3551,1535.2624,-63.90730000000008,0.551756
298,1911-01-08,Hungary,Switzerland,Friendly,FALSE,FALSE,0,2,loss,1535.2624,1471.3551,63.90730000000008,0.448244
299,1911-01-28,Northern Ireland,Wales,British Home Championship,TRUE,FALSE,1,2,loss,1294.132,1398.236,-104.10400000000004,0.494094
299,1911-01-28,Wales,Northern Ireland,British Home Championship,FALSE,FALSE,2,1,win,1398.236,1294.132,104.10400000000004,0.505906
300,1911-02-11,England,Northern Ireland,British Home Championship,TRUE,FALSE,2,1,win,1781.2135,1279.3092,501.90430000000015,0.969671
300,1911-02-11,Northern Ireland,England,British Home Championship,FALSE,FALSE,1,2,loss,1279.3092,1781.2135,-501.90430000000015,0.030329
301,1911-03-06,Wales,Scotland,British Home Championship,TRUE,FALSE,2,2,draw,1413.0588,1611.6107,-198.55189999999993,0.361858
301,1911-03-06,Scotland,Wales,British Home Championship,FALSE,FALSE,2,2,draw,1611.6107,1413.0588,198.55189999999993,0.638142
302,1911-03-13,England,Wales,British Home Championship,TRUE,FALSE,3,0,win,1782.1234,1417.2031,364.9203,0.935613
302,1911-03-13,Wales,England,British Home Championship,FALSE,FALSE,0,3,loss,1417.2031,1782.1234,-364.9203,0.064387
303,1911-03-18,Scotland,Northern Ireland,British Home Championship,TRUE,FALSE,2,0,win,1607.4664,1278.3993,329.0671,0.922005
303,1911-03-18,Northern Ireland,Scotland,British Home Championship,FALSE,FALSE,0,2,loss,1278.3993,1607.4664,-329.0671,0.077995
304,1911-03-19,Belgium,Netherlands,Friendly,TRUE,FALSE,1,5,loss,1526.6746,1625.6176,-98.94299999999998,0.501521
304,1911-03-19,Netherlands,Belgium,Friendly,FALSE,FALSE,5,1,win,1625.6176,1526.6746,98.94299999999998,0.498479
305,1911-03-26,Germany,Switzerland,Friendly,TRUE,FALSE,6,2,win,1466.7727,1484.8024,-18.029700000000048,0.615824
305,1911-03-26,Switzerland,Germany,Friendly,FALSE,FALSE,2,6,loss,1484.8024,1466.7727,18.029700000000048,0.384176
306,1911-04-01,England,Scotland,British Home Championship,TRUE,FALSE,1,1,draw,1785.5037,1610.9762,174.52749999999992,0.829248
306,1911-04-01,Scotland,England,British Home Championship,FALSE,FALSE,1,1,draw,1610.9762,1785.5037,-174.52749999999992,0.170752
307,1911-04-02,Netherlands,Belgium,Friendly,TRUE,FALSE,3,1,win,1644.4246,1507.8676,136.55700000000002,0.796041
307,1911-04-02,Belgium,Netherlands,Friendly,FALSE,FALSE,1,3,loss,1507.8676,1644.4246,-136.55700000000002,0.203959
308,1911-04-09,France,Italy,Friendly,TRUE,FALSE,2,2,draw,1369.3081,1480.8217,-111.5136,0.483437
308,1911-04-09,Italy,France,Friendly,FALSE,FALSE,2,2,draw,1480.8217,1369.3081,111.5136,0.516563
309,1911-04-20,Guernsey,Alderney,Muratti Vase,TRUE,FALSE,2,1,win,1562.1008,1405.3341,156.7666999999999,0.814281
309,1911-04-20,Alderney,Guernsey,Muratti Vase,FALSE,FALSE,1,2,loss,1405.3341,1562.1008,-156.7666999999999,0.185719
310,1911-04-23,Belgium,Germany,Friendly,TRUE,FALSE,2,1,win,1501.7488,1481.1793,20.569500000000062,0.666868
310,1911-04-23,Germany,Belgium,Friendly,FALSE,FALSE,1,2,loss,1481.1793,1501.7488,-20.569500000000062,0.333132
