sport,game_id,date_utc,status,league_id,league,season,home_team_id,home_team,away_team_id,away_team,home_score,away_score
baseball,154374,2024-06-22T20:10:00Z,FT,1,MLB,2024,15,Houston Astros,4,Baltimore Orioles,5,1
baseball,154379,2024-06-22T20:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,5,Boston Red Sox,3,4
baseball,154380,2024-06-22T20:10:00Z,FT,1,MLB,2024,19,Miami Marlins,32,Seattle Mariners,0,9
baseball,154381,2024-06-22T23:15:00Z,FT,1,MLB,2024,25,New York Yankees,3,Atlanta Braves,8,3
baseball,154382,2024-06-22T23:15:00Z,FT,1,MLB,2024,30,San Diego Padres,20,Milwaukee Brewers,6,4
baseball,154383,2024-06-23T01:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,37,Washington Nationals,8,7
baseball,154384,2024-06-23T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,17,Los Angeles Angels,7,2
baseball,154386,2024-06-23T15:35:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,2,Arizona Diamondbacks,4,1
baseball,154385,2024-06-23T17:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,34,Tampa Bay Rays,1,3
baseball,154387,2024-06-23T17:35:00Z,FT,1,MLB,2024,25,New York Yankees,3,Atlanta Braves,1,3
baseball,154388,2024-06-23T17:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,5,Boston Red Sox,4,7
baseball,154389,2024-06-23T17:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,7,Chicago White Sox,11,2
baseball,154390,2024-06-23T17:40:00Z,FT,1,MLB,2024,19,Miami Marlins,32,Seattle Mariners,6,4
baseball,154396,2024-06-23T17:40:00Z,FT,1,MLB,2024,9,Cleveland Guardians,36,Toronto Blue Jays,6,5
baseball,154395,2024-06-23T18:10:00Z,FT,1,MLB,2024,15,Houston Astros,4,Baltimore Orioles,8,1
baseball,154391,2024-06-23T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,31,San Francisco Giants,5,3
baseball,154393,2024-06-23T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,16,Kansas City Royals,4,0
baseball,154394,2024-06-23T19:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,37,Washington Nationals,1,2
baseball,154397,2024-06-23T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,22,Minnesota Twins,0,3
baseball,154398,2024-06-23T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,20,Milwaukee Brewers,2,6
baseball,154392,2024-06-23T23:10:00Z,FT,1,MLB,2024,6,Chicago Cubs,24,New York Mets,2,5
baseball,154399,2024-06-24T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,9,Cleveland Guardians,2,3
baseball,154400,2024-06-24T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,27,Philadelphia Phillies,1,8
baseball,154401,2024-06-24T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,32,Seattle Mariners,4,3
baseball,154402,2024-06-24T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,36,Toronto Blue Jays,7,6
baseball,154403,2024-06-24T23:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,28,Pittsburgh Pirates,11,5
baseball,154404,2024-06-24T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,3,Atlanta Braves,4,3
baseball,154405,2024-06-25T00:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,35,Texas Rangers,6,3
baseball,154406,2024-06-25T00:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,18,Los Angeles Dodgers,0,3
baseball,154407,2024-06-25T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,19,Miami Marlins,4,1
baseball,154408,2024-06-25T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,26,Oakland Athletics,5,1
baseball,154409,2024-06-25T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,37,Washington Nationals,7,6
baseball,154410,2024-06-25T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,6,Chicago Cubs,5,4
baseball,154413,2024-06-25T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,9,Cleveland Guardians,8,10
baseball,154414,2024-06-25T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,27,Philadelphia Phillies,4,1
baseball,154415,2024-06-25T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,32,Seattle Mariners,11,3
baseball,154416,2024-06-25T23:10:00Z,FT,1,MLB,2024,24,New York Mets,25,New York Yankees,9,7
baseball,154417,2024-06-25T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,36,Toronto Blue Jays,4,9
baseball,154418,2024-06-25T23:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,28,Pittsburgh Pirates,5,9
baseball,154412,2024-06-26T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,10,Colorado Rockies,5,2
baseball,154420,2024-06-26T00:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,18,Los Angeles Dodgers,3,4
baseball,154421,2024-06-26T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,19,Miami Marlins,1,2
baseball,154422,2024-06-26T00:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,35,Texas Rangers,3,1
baseball,154423,2024-06-26T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,26,Oakland Athletics,7,5
baseball,154411,2024-06-26T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,22,Minnesota Twins,5,4
baseball,154424,2024-06-26T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,37,Washington Nationals,9,7
baseball,154425,2024-06-26T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,6,Chicago Cubs,5,1
baseball,154426,2024-06-26T16:10:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,32,Seattle Mariners,2,5
baseball,154427,2024-06-26T17:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,28,Pittsburgh Pirates,1,6
baseball,154428,2024-06-26T17:10:00Z,FT,1,MLB,2024,12,Detroit Tigers,27,Philadelphia Phillies,2,6
baseball,154419,2024-06-26T17:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,3,Atlanta Braves,2,6
baseball,154429,2024-06-26T18:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,19,Miami Marlins,5,1
baseball,154430,2024-06-26T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,35,Texas Rangers,6,5
baseball,154432,2024-06-26T18:10:00Z,FT,1,MLB,2024,15,Houston Astros,10,Colorado Rockies,7,1
baseball,154433,2024-06-26T20:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,26,Oakland Athletics,5,2
baseball,154434,2024-06-26T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,37,Washington Nationals,8,5
baseball,154435,2024-06-26T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,9,Cleveland Guardians,4,2
baseball,154437,2024-06-26T23:10:00Z,FT,1,MLB,2024,24,New York Mets,25,New York Yankees,12,2
baseball,154438,2024-06-26T23:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,3,Atlanta Braves,4,1
baseball,154439,2024-06-27T00:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,18,Los Angeles Dodgers,0,4
baseball,154431,2024-06-27T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,22,Minnesota Twins,3,8
baseball,154440,2024-06-27T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,6,Chicago Cubs,4,3
baseball,154442,2024-06-27T19:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,22,Minnesota Twins,6,13
baseball,154441,2024-06-27T19:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,6,Chicago Cubs,3,5
baseball,153313,2024-06-27T20:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,3,Atlanta Braves,1,0
baseball,154443,2024-06-27T22:20:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,19,Miami Marlins,4,7
baseball,154444,2024-06-27T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,35,Texas Rangers,11,2
baseball,154445,2024-06-27T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,25,New York Yankees,9,2
baseball,154446,2024-06-27T23:45:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,4,11
baseball,154447,2024-06-28T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,2,1
baseball,154448,2024-06-28T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,12,Detroit Tigers,5,0
baseball,154450,2024-06-28T22:20:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,19,Miami Marlins,2,0
baseball,154451,2024-06-28T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,37,Washington Nationals,3,1
baseball,154452,2024-06-28T23:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,35,Texas Rangers,2,1
baseball,154453,2024-06-28T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,25,New York Yankees,5,16
baseball,154454,2024-06-28T23:10:00Z,FT,1,MLB,2024,24,New York Mets,15,Houston Astros,7,2
baseball,154455,2024-06-28T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,30,San Diego Padres,2,9
baseball,154456,2024-06-28T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,28,Pittsburgh Pirates,6,1
baseball,154458,2024-06-29T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,10,3
baseball,154459,2024-06-29T00:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,6,Chicago Cubs,4,2
baseball,154460,2024-06-29T00:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,1,0
baseball,154457,2024-06-29T01:20:00Z,FT,1,MLB,2024,7,Chicago White Sox,10,Colorado Rockies,5,3
baseball,154461,2024-06-29T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,12,Detroit Tigers,5,2
baseball,154449,2024-06-29T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,26,Oakland Athletics,4,9
baseball,154462,2024-06-29T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,22,Minnesota Twins,3,2
baseball,154463,2024-06-29T02:15:00Z,FT,1,MLB,2024,31,San Francisco Giants,18,Los Angeles Dodgers,5,3
baseball,154464,2024-06-29T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,10,Colorado Rockies,11,3
baseball,154465,2024-06-29T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,4,9
baseball,154466,2024-06-29T19:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,25,New York Yankees,9,3
baseball,154468,2024-06-29T20:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,19,Miami Marlins,2,3
baseball,154467,2024-06-29T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,26,Oakland Athletics,3,0
baseball,154469,2024-06-29T20:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,6,Chicago Cubs,3,5
baseball,154470,2024-06-29T20:10:00Z,FT,1,MLB,2024,24,New York Mets,15,Houston Astros,6,9
baseball,154471,2024-06-29T20:10:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,37,Washington Nationals,1,8
baseball,154472,2024-06-29T20:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,2,7
baseball,154473,2024-06-29T20:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,30,San Diego Padres,1,11
baseball,154474,2024-06-29T20:10:00Z,FT,1,MLB,2024,3,Atlanta Braves,28,Pittsburgh Pirates,2,1
baseball,154475,2024-06-29T23:15:00Z,FT,1,MLB,2024,4,Baltimore Orioles,35,Texas Rangers,6,5
baseball,154476,2024-06-29T23:15:00Z,FT,1,MLB,2024,31,San Francisco Giants,18,Los Angeles Dodgers,7,14
baseball,154477,2024-06-30T02:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,12,Detroit Tigers,6,5
baseball,154478,2024-06-30T02:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,22,Minnesota Twins,1,5
baseball,154479,2024-06-30T15:35:00Z,FT,1,MLB,2024,3,Atlanta Braves,28,Pittsburgh Pirates,2,4
baseball,154481,2024-06-30T17:35:00Z,FT,1,MLB,2024,5,Boston Red Sox,30,San Diego Padres,4,1
baseball,154482,2024-06-30T17:35:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,19,Miami Marlins,7,6
baseball,154483,2024-06-30T17:37:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,25,New York Yankees,1,8
baseball,154484,2024-06-30T17:40:00Z,FT,1,MLB,2024,24,New York Mets,15,Houston Astros,5,10
baseball,154485,2024-06-30T17:40:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,37,Washington Nationals,5,0
baseball,154486,2024-06-30T18:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,10,Colorado Rockies,4,5
baseball,154487,2024-06-30T18:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,6,2
baseball,154488,2024-06-30T18:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,6,Chicago Cubs,7,1
baseball,154489,2024-06-30T18:15:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,8,Cincinnati Reds,2,0
baseball,154491,2024-06-30T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,18,Los Angeles Dodgers,10,4
baseball,154492,2024-06-30T20:07:00Z,FT,1,MLB,2024,17,Los Angeles Angels,12,Detroit Tigers,6,7
baseball,154490,2024-06-30T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,26,Oakland Athletics,5,1
baseball,154493,2024-06-30T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,22,Minnesota Twins,3,5
baseball,154480,2024-06-30T23:10:00Z,FT,1,MLB,2024,4,Baltimore Orioles,35,Texas Rangers,2,11
baseball,154494,2024-07-01T19:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,15,Houston Astros,1,3
baseball,154495,2024-07-01T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,24,New York Mets,7,9
baseball,154496,2024-07-02T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,20,Milwaukee Brewers,8,7
baseball,154497,2024-07-02T22:40:00Z,FT,1,MLB,2024,9,Cleveland Guardians,7,Chicago White Sox,7,6
baseball,154498,2024-07-02T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,5,Boston Red Sox,3,8
baseball,154499,2024-07-02T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,33,St.Louis Cardinals,4,7
baseball,154500,2024-07-02T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,24,New York Mets,2,7
baseball,154501,2024-07-02T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,8,Cincinnati Reds,4,5
baseball,154502,2024-07-02T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,15,Houston Astros,7,6
baseball,154503,2024-07-02T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,31,San Francisco Giants,3,5
baseball,154504,2024-07-02T23:40:00Z,FT,1,MLB,2024,22,Minnesota Twins,12,Detroit Tigers,5,3
baseball,154505,2024-07-03T00:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,27,Philadelphia Phillies,4,6
baseball,154506,2024-07-03T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,30,San Diego Padres,7,0
baseball,154507,2024-07-03T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,34,Tampa Bay Rays,1,5
baseball,154508,2024-07-03T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,20,Milwaukee Brewers,3,4
baseball,154509,2024-07-03T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,17,Los Angeles Angels,7,5
baseball,154510,2024-07-03T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,4,Baltimore Orioles,0,2
baseball,154511,2024-07-03T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,2,Arizona Diamondbacks,6,5
baseball,154512,2024-07-03T22:40:00Z,FT,1,MLB,2024,9,Cleveland Guardians,7,Chicago White Sox,2,8
baseball,154513,2024-07-03T22:40:00Z,FT,1,MLB,2024,19,Miami Marlins,5,Boston Red Sox,2,7
baseball,154514,2024-07-03T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,33,St.Louis Cardinals,5,4
baseball,154515,2024-07-03T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,24,New York Mets,7,5
baseball,154516,2024-07-03T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,8,Cincinnati Reds,2,3
baseball,154517,2024-07-03T23:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,15,Houston Astros,2,9
baseball,154518,2024-07-03T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,31,San Francisco Giants,3,1
baseball,154519,2024-07-04T00:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,27,Philadelphia Phillies,3,5
baseball,154520,2024-07-04T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,30,San Diego Padres,4,6
baseball,154521,2024-07-04T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,34,Tampa Bay Rays,4,2
baseball,154522,2024-07-04T00:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,12,Detroit Tigers,2,9
baseball,154523,2024-07-04T00:40:00Z,FT,1,MLB,2024,10,Colorado Rockies,20,Milwaukee Brewers,0,3
baseball,154524,2024-07-04T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,17,Los Angeles Angels,5,0
baseball,154525,2024-07-04T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,2,Arizona Diamondbacks,4,12
baseball,154526,2024-07-04T02:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,4,Baltimore Orioles,1,4
baseball,154527,2024-07-04T15:05:00Z,FT,1,MLB,2024,37,Washington Nationals,24,New York Mets,1,0
baseball,154528,2024-07-04T16:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,33,St.Louis Cardinals,2,3
baseball,154529,2024-07-04T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,8,Cincinnati Reds,4,8
baseball,154530,2024-07-04T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,15,Houston Astros,3,5
baseball,154531,2024-07-04T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,5,Boston Red Sox,5,6
baseball,154532,2024-07-04T17:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,12,Detroit Tigers,12,3
baseball,154535,2024-07-04T17:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,7,Chicago White Sox,8,4
baseball,154533,2024-07-04T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,27,Philadelphia Phillies,10,2
baseball,154534,2024-07-04T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,30,San Diego Padres,1,3
baseball,154536,2024-07-04T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,17,Los Angeles Angels,5,0
baseball,154537,2024-07-04T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,4,Baltimore Orioles,7,3
baseball,154538,2024-07-04T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,31,San Francisco Giants,2,4
baseball,154539,2024-07-05T00:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,20,Milwaukee Brewers,4,3
baseball,154540,2024-07-05T00:10:00Z,FT,1,MLB,2024,16,Kansas City Royals,34,Tampa Bay Rays,8,10
baseball,154541,2024-07-05T01:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,2,Arizona Diamondbacks,3,9
baseball,154542,2024-07-05T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,17,Los Angeles Angels,5,1
baseball,154544,2024-07-05T22:40:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,24,New York Mets,14,2
baseball,154545,2024-07-05T22:45:00Z,FT,1,MLB,2024,37,Washington Nationals,33,St.Louis Cardinals,6,7
baseball,154546,2024-07-05T23:05:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,3,5
baseball,154543,2024-07-05T23:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,31,San Francisco Giants,2,4
baseball,154547,2024-07-05T23:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,12,Detroit Tigers,4,5
baseball,154548,2024-07-05T23:10:00Z,FT,1,MLB,2024,19,Miami Marlins,7,Chicago White Sox,2,3
baseball,154549,2024-07-05T23:20:00Z,FT,1,MLB,2024,3,Atlanta Braves,27,Philadelphia Phillies,6,8
baseball,154550,2024-07-06T00:05:00Z,FT,1,MLB,2024,35,Texas Rangers,34,Tampa Bay Rays,3,0
baseball,154551,2024-07-06T00:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,16,Kansas City Royals,4,2
baseball,154552,2024-07-06T00:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,15,Houston Astros,12,13
baseball,154553,2024-07-06T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,36,Toronto Blue Jays,2,1
baseball,154554,2024-07-06T01:40:00Z,FT,1,MLB,2024,26,Oakland Athletics,4,Baltimore Orioles,2,3
baseball,154555,2024-07-06T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,2,Arizona Diamondbacks,10,8
baseball,154556,2024-07-06T02:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,20,Milwaukee Brewers,8,5
baseball,154557,2024-07-06T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,14,4
baseball,154558,2024-07-06T18:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,15,Houston Astros,9,3
baseball,154559,2024-07-06T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,17,Los Angeles Angels,0,7
baseball,154561,2024-07-06T20:05:00Z,FT,1,MLB,2024,37,Washington Nationals,33,St.Louis Cardinals,14,6
baseball,154562,2024-07-06T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,34,Tampa Bay Rays,4,3
baseball,154563,2024-07-06T20:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,24,New York Mets,2,5
baseball,154564,2024-07-06T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,4,Baltimore Orioles,19,8
baseball,154560,2024-07-06T20:10:00Z,FT,1,MLB,2024,9,Cleveland Guardians,31,San Francisco Giants,5,4
baseball,154565,2024-07-06T20:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,12,Detroit Tigers,3,5
baseball,154566,2024-07-06T20:10:00Z,FT,1,MLB,2024,19,Miami Marlins,7,Chicago White Sox,4,3
baseball,154567,2024-07-06T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,36,Toronto Blue Jays,4,5
baseball,154568,2024-07-06T23:15:00Z,FT,1,MLB,2024,3,Atlanta Braves,27,Philadelphia Phillies,5,1
baseball,154569,2024-07-06T23:15:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,20,Milwaukee Brewers,5,3
baseball,154570,2024-07-07T01:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,16,Kansas City Royals,3,1
baseball,154571,2024-07-07T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,2,Arizona Diamondbacks,5,7
baseball,154572,2024-07-07T17:35:00Z,FT,1,MLB,2024,37,Washington Nationals,33,St.Louis Cardinals,3,8
baseball,154573,2024-07-07T17:35:00Z,FT,1,MLB,2024,3,Atlanta Braves,27,Philadelphia Phillies,6,0
baseball,154574,2024-07-07T17:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,24,New York Mets,2,3
baseball,154576,2024-07-07T17:40:00Z,FT,1,MLB,2024,8,Cincinnati Reds,12,Detroit Tigers,1,5
baseball,154577,2024-07-07T17:40:00Z,FT,1,MLB,2024,19,Miami Marlins,7,Chicago White Sox,7,4
baseball,154582,2024-07-07T17:40:00Z,FT,1,MLB,2024,9,Cleveland Guardians,31,San Francisco Giants,5,4
baseball,154578,2024-07-07T18:10:00Z,FT,1,MLB,2024,22,Minnesota Twins,15,Houston Astros,3,2
baseball,154579,2024-07-07T18:20:00Z,FT,1,MLB,2024,6,Chicago Cubs,17,Los Angeles Angels,5,0
baseball,154580,2024-07-07T18:35:00Z,FT,1,MLB,2024,35,Texas Rangers,34,Tampa Bay Rays,13,2
baseball,154581,2024-07-07T19:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,16,Kansas City Royals,1,10
baseball,154583,2024-07-07T20:07:00Z,FT,1,MLB,2024,26,Oakland Athletics,4,Baltimore Orioles,3,6
baseball,154584,2024-07-07T20:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,20,Milwaukee Brewers,2,9
baseball,154585,2024-07-07T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,2,Arizona Diamondbacks,1,9
baseball,154586,2024-07-07T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,36,Toronto Blue Jays,4,5
baseball,154575,2024-07-07T23:10:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,0,3
baseball,154587,2024-07-08T16:35:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,24,New York Mets,8,2
baseball,154589,2024-07-08T20:05:00Z,FT,1,MLB,2024,37,Washington Nationals,33,St.Louis Cardinals,0,6
baseball,154590,2024-07-08T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,9,Cleveland Guardians,1,0
baseball,154591,2024-07-08T23:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,10,Colorado Rockies,6,0
baseball,154592,2024-07-09T00:10:00Z,FT,1,MLB,2024,7,Chicago White Sox,22,Minnesota Twins,6,8
baseball,154593,2024-07-09T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,35,Texas Rangers,4,9
baseball,154588,2024-07-09T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,3,Atlanta Braves,4,5
baseball,154596,2024-07-09T22:35:00Z,FT,1,MLB,2024,4,Baltimore Orioles,6,Chicago Cubs,2,9
baseball,154597,2024-07-09T22:40:00Z,FT,1,MLB,2024,12,Detroit Tigers,9,Cleveland Guardians,8,9
baseball,154599,2024-07-09T22:40:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,18,Los Angeles Dodgers,10,1
baseball,154598,2024-07-09T22:50:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,25,New York Yankees,5,3
baseball,154600,2024-07-09T23:10:00Z,FT,1,MLB,2024,24,New York Mets,37,Washington Nationals,7,5
baseball,154601,2024-07-09T23:10:00Z,FT,1,MLB,2024,8,Cincinnati Reds,10,Colorado Rockies,12,6
baseball,154602,2024-07-09T23:10:00Z,FT,1,MLB,2024,5,Boston Red Sox,26,Oakland Athletics,12,9
baseball,154595,2024-07-10T00:10:00Z,FT,1,MLB,2024,15,Houston Astros,19,Miami Marlins,4,3
baseball,154605,2024-07-10T00:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,28,Pittsburgh Pirates,2,12
baseball,154606,2024-07-10T01:38:00Z,FT,1,MLB,2024,17,Los Angeles Angels,35,Texas Rangers,4,5
baseball,154594,2024-07-10T01:40:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,3,Atlanta Braves,2,6
baseball,154607,2024-07-10T01:40:00Z,FT,1,MLB,2024,30,San Diego Padres,32,Seattle Mariners,3,8
baseball,154608,2024-07-10T01:45:00Z,FT,1,MLB,2024,31,San Francisco Giants,36,Toronto Blue Jays,4,3
